dataset,run_tag,feature_mode,delan_id,lstm_id,run_dir,split,H,delan_mse,delan_rmse,res_mse,res_rmse,rg_mse,rg_rmse,delan_joint_rmse_0,res_joint_rmse_0,rg_joint_rmse_0,delan_joint_rmse_1,res_joint_rmse_1,rg_joint_rmse_1,delan_joint_rmse_2,res_joint_rmse_2,rg_joint_rmse_2,delan_joint_rmse_3,res_joint_rmse_3,rg_joint_rmse_3,delan_joint_rmse_4,res_joint_rmse_4,rg_joint_rmse_4,delan_joint_rmse_5,res_joint_rmse_5,rg_joint_rmse_5,metrics_path,backend,gain,gain_ratio,feature_backend,joint_gain_0,joint_gain_ratio_0,joint_gain_1,joint_gain_ratio_1,joint_gain_2,joint_gain_ratio_2,joint_gain_3,joint_gain_ratio_3,joint_gain_4,joint_gain_ratio_4,joint_gain_5,joint_gain_ratio_5
delan_UR3_Load0_combined_26,A,state,jax_struct_s1_ep150,s1_H50_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state__lstm_s1_H50_ep30_b256_u128_do0p1,test,50,0.20991700887680054,0.45816701650619507,0.1782160848379135,0.4221564829349518,0.1782160848379135,0.4221564829349518,0.5464459657669067,0.5165683031082153,0.5165683031082153,0.7425525188446045,0.6261221170425415,0.6261221170425415,0.44444507360458374,0.4532361626625061,0.4532361924648285,0.32051190733909607,0.3061325252056122,0.3061325252056122,0.24760524928569794,0.2516901195049286,0.2516901195049286,0.2189653515815735,0.2189474254846573,0.2189474254846573,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state__lstm_s1_H50_ep30_b256_u128_do0p1/metrics_test_H50.txt,jax,0.036010533571243286,0.9214030423974084,state|jax,0.029877662658691406,0.9453236650457109,0.11643040180206299,0.8432024687180024,-0.008791118860244751,1.0197799894347936,0.014379382133483887,0.9551361999219868,-0.004084870219230652,1.016497510577885,1.792609691619873e-05,0.9999181327237998
delan_UR3_Load0_combined_26,A,state,jax_struct_s1_ep150,s2_H25_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state__lstm_s2_H25_ep30_b256_u128_do0p1,test,25,0.7658742070198059,0.8751423954963684,0.6865959167480469,0.8286108374595642,0.6865959167480469,0.8286108374595642,0.9304852485656738,0.8355817794799805,0.8355817794799805,1.2932624816894531,1.214911699295044,1.214911699295044,0.7454973459243774,0.6887504458427429,0.6887504458427429,0.5588555932044983,0.5657597780227661,0.5657597780227661,0.856838047504425,0.8260599970817566,0.8260599970817566,0.6742815971374512,0.6844919323921204,0.6844919323921204,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state__lstm_s2_H25_ep30_b256_u128_do0p1/metrics_test_H25.txt,jax,0.0465315580368042,0.9468297293374616,state|jax,0.09490346908569336,0.8980064764788208,0.07835078239440918,0.9394161792337348,0.05674690008163452,0.9238804800689513,-0.006904184818267822,1.0123541481953844,0.030778050422668457,0.9640795007734416,-0.01021033525466919,1.0151425388117004
delan_UR3_Load0_combined_26,A,state,jax_struct_s1_ep150,s2_H50_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state__lstm_s2_H50_ep30_b256_u128_do0p1,test,50,0.7296331524848938,0.8541856408119202,0.650169312953949,0.8063308000564575,0.650169312953949,0.8063308000564575,0.9418366551399231,0.8022003769874573,0.8022003769874573,1.2307300567626953,1.1591845750808716,1.159184455871582,0.7333742380142212,0.6630222797393799,0.6630223393440247,0.5619308352470398,0.5940133333206177,0.5940133333206177,0.8404520153999329,0.8144695162773132,0.8144695162773132,0.6450431942939758,0.6767351627349854,0.6767351627349854,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state__lstm_s2_H50_ep30_b256_u128_do0p1/metrics_test_H50.txt,jax,0.047854840755462646,0.9439760650741265,state|jax,0.13963627815246582,0.8517404505437083,0.07154560089111328,0.941867348978779,0.07035189867019653,0.9040709435598796,-0.03208249807357788,1.0570933219200787,0.02598249912261963,0.9690850891585336,-0.03169196844100952,1.0491315445560163
delan_UR3_Load0_combined_26,A,,jax_struct_s1_ep150,s0_H25_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state_tauhat__lstm_s0_H25_ep30_b256_u128_do0p1,test,25,0.7805042862892151,0.8834615349769592,0.5660417079925537,0.7523574233055115,0.5660417079925537,0.7523574233055115,0.8102155923843384,0.8078035712242126,0.8078035712242126,1.3505939245224,1.036487340927124,1.036487340927124,0.6207683682441711,0.5447273850440979,0.5447273850440979,0.66609787940979,0.5965897440910339,0.5965897440910339,0.8737335801124573,0.7843192219734192,0.7843192219734192,0.7810375690460205,0.6337143778800964,0.6337143778800964,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state_tauhat__lstm_s0_H25_ep30_b256_u128_do0p1/metrics_test_H25.txt,jax,0.13110411167144775,0.8516017885545328,None|jax,0.0024120211601257324,0.9970229884702323,0.3141065835952759,0.7674307740527183,0.07604098320007324,0.8775050613239953,0.0695081353187561,0.8956487665441223,0.08941435813903809,0.8976640475148847,0.14732319116592407,0.8113750259851541
delan_UR3_Load0_combined_26,A,,jax_struct_s1_ep150,s0_H50_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state_tauhat__lstm_s0_H50_ep30_b256_u128_do0p1,test,50,0.765028715133667,0.8746591806411743,0.5231223106384277,0.7232719659805298,0.5231223106384277,0.7232719659805298,0.8062626719474792,0.8582172393798828,0.8582172393798828,1.3271135091781616,0.8801271319389343,0.8801271915435791,0.611572802066803,0.50636887550354,0.50636887550354,0.6673392653465271,0.62371826171875,0.62371826171875,0.858977198600769,0.7688004374504089,0.7688004374504089,0.7884640097618103,0.6253678202629089,0.6253678202629089,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state_tauhat__lstm_s0_H50_ep30_b256_u128_do0p1/metrics_test_H50.txt,jax,0.15138721466064453,0.8269186238350928,None|jax,-0.051954567432403564,1.0644387607662777,0.4469863176345825,0.6631890832673486,0.10520392656326294,0.8279780817463963,0.0436210036277771,0.9346344417406247,0.09017676115036011,0.8950184460108446,0.16309618949890137,0.7931469445914575
delan_UR3_Load0_combined_26,A,,jax_struct_s1_ep150,s1_H25_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state_tauhat__lstm_s1_H25_ep30_b256_u128_do0p1,test,25,0.20754395425319672,0.45556992292404175,0.17904585599899292,0.4231381118297577,0.17904585599899292,0.4231381118297577,0.5444511771202087,0.4514632225036621,0.4514631927013397,0.734351634979248,0.6830452680587769,0.6830452680587769,0.4434148967266083,0.438973605632782,0.438973605632782,0.32300451397895813,0.3153975009918213,0.3153975009918213,0.2466544508934021,0.26018083095550537,0.26018083095550537,0.21857775747776031,0.2098502367734909,0.2098502367734909,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state_tauhat__lstm_s1_H25_ep30_b256_u128_do0p1/metrics_test_H25.txt,jax,0.03243181109428406,0.9288104647336618,None|jax,0.09298798441886902,0.8292078549435511,0.05130636692047119,0.9301337881246482,0.004441291093826294,0.9899838929034344,0.007607012987136841,0.9764492053271046,-0.013526380062103271,1.0548393917608607,0.00872752070426941,0.9600713228785074
delan_UR3_Load0_combined_26,A,,jax_struct_s1_ep150,s1_H50_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state_tauhat__lstm_s1_H50_ep30_b256_u128_do0p1,test,50,0.20991700887680054,0.45816701650619507,0.19833502173423767,0.44534820318222046,0.19833502173423767,0.44534820318222046,0.5464459657669067,0.5954082608222961,0.5954082608222961,0.7425525188446045,0.6816878914833069,0.6816878914833069,0.44444507360458374,0.4200301170349121,0.4200301170349121,0.32051190733909607,0.2897888720035553,0.2897888720035553,0.24760524928569794,0.2554931938648224,0.2554931938648224,0.2189653515815735,0.2124178260564804,0.2124178260564804,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state_tauhat__lstm_s1_H50_ep30_b256_u128_do0p1/metrics_test_H50.txt,jax,0.01281881332397461,0.9720215273859608,None|jax,-0.048962295055389404,1.0896013478417277,0.06086462736129761,0.9180332356073593,0.02441495656967163,0.9450664254827734,0.03072303533554077,0.9041438566491811,-0.00788794457912445,1.0318569359974392,0.006547525525093079,0.9700978923021351
delan_UR3_Load0_combined_26,A,,jax_struct_s1_ep150,s2_H25_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state_tauhat__lstm_s2_H25_ep30_b256_u128_do0p1,test,25,0.7658742070198059,0.8751423954963684,0.6458234786987305,0.8036314249038696,0.6458234786987305,0.8036314249038696,0.9304852485656738,0.8863689303398132,0.8863689303398132,1.2932624816894531,1.133285641670227,1.133285641670227,0.7454973459243774,0.6312946677207947,0.6312946677207947,0.5588555932044983,0.5378238558769226,0.5378239154815674,0.856838047504425,0.8288937211036682,0.8288937211036682,0.6742815971374512,0.6558207869529724,0.6558207869529724,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state_tauhat__lstm_s2_H25_ep30_b256_u128_do0p1/metrics_test_H25.txt,jax,0.07151097059249878,0.918286474337769,None|jax,0.044116318225860596,0.9525878370518339,0.15997684001922607,0.8762997904259618,0.11420267820358276,0.8468100807763742,0.021031677722930908,0.9623665254876765,0.027944326400756836,0.9673866882053781,0.01846081018447876,0.9726215126397473
delan_UR3_Load0_combined_26,A,,jax_struct_s1_ep150,s2_H50_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state_tauhat__lstm_s2_H50_ep30_b256_u128_do0p1,test,50,0.7296331524848938,0.8541856408119202,0.6505604982376099,0.8065733313560486,0.6505604982376099,0.8065733313560486,0.9418366551399231,0.9057857990264893,0.9057857990264893,1.2307300567626953,1.0732035636901855,1.0732035636901855,0.7333742380142212,0.7012314796447754,0.7012315392494202,0.5619308352470398,0.5576056838035583,0.5576056838035583,0.8404520153999329,0.8329708576202393,0.8329707980155945,0.6450431942939758,0.6592854261398315,0.6592854261398315,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_state_tauhat__lstm_s2_H50_ep30_b256_u128_do0p1/metrics_test_H50.txt,jax,0.04761230945587158,0.9442599978493958,None|jax,0.03605085611343384,0.9617228147612518,0.15752649307250977,0.872005650461754,0.032142698764801025,0.9561714918540979,0.004325151443481445,0.9923030537351096,0.007481217384338379,0.9910985788037187,-0.014242231845855713,1.0220795009882158
delan_UR3_Load0_combined_26,A,,jax_struct_s1_ep150,s0_H25_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_tau_hat__lstm_s0_H25_ep30_b256_u128_do0p1,test,25,0.7805042862892151,0.8834615349769592,0.7460506558418274,0.8637422323226929,0.7460506558418274,0.8637422323226929,0.8102155923843384,0.8428201675415039,0.8428201675415039,1.3505939245224,1.1693133115768433,1.1693133115768433,0.6207683682441711,0.641797661781311,0.6417977213859558,0.66609787940979,0.7349618673324585,0.7349619269371033,0.8737335801124573,0.8824703097343445,0.8824703097343445,0.7810375690460205,0.8172127604484558,0.8172127604484558,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_tau_hat__lstm_s0_H25_ep30_b256_u128_do0p1/metrics_test_H25.txt,jax,0.019719302654266357,0.9776795006080479,None|jax,-0.03260457515716553,1.0402418510130313,0.18128061294555664,0.8657771150498389,-0.021029353141784668,1.033876328462524,-0.06886404752731323,1.1033842767797604,-0.008736729621887207,1.0099993062195947,-0.0361751914024353,1.046316839081916
delan_UR3_Load0_combined_26,A,,jax_struct_s1_ep150,s0_H50_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_tau_hat__lstm_s0_H50_ep30_b256_u128_do0p1,test,50,0.765028715133667,0.8746591806411743,0.8464310169219971,0.920016884803772,0.8464310169219971,0.920016884803772,0.8062626719474792,0.8828151822090149,0.8828151822090149,1.3271135091781616,1.2145671844482422,1.2145673036575317,0.611572802066803,0.6878620386123657,0.6878620386123657,0.6673392653465271,0.7788144946098328,0.7788144946098328,0.858977198600769,0.8963575959205627,0.8963575959205627,0.7884640097618103,0.9699913859367371,0.9699913859367371,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_tau_hat__lstm_s0_H50_ep30_b256_u128_do0p1/metrics_test_H50.txt,jax,-0.045357704162597656,1.051857575117828,None|jax,-0.07655251026153564,1.094947357635481,0.11254620552062988,0.9151947405084241,-0.07628923654556274,1.1247426901388422,-0.11147522926330566,1.1670443132181354,-0.0373803973197937,1.0435173336157053,-0.18152737617492676,1.2302291213390513
delan_UR3_Load0_combined_26,A,,jax_struct_s1_ep150,s1_H25_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_tau_hat__lstm_s1_H25_ep30_b256_u128_do0p1,test,25,0.20754395425319672,0.45556992292404175,0.25447770953178406,0.5044578313827515,0.25447770953178406,0.5044578313827515,0.5444511771202087,0.7434872388839722,0.7434872984886169,0.734351634979248,0.7096817493438721,0.7096817493438721,0.4434148967266083,0.46622613072395325,0.46622610092163086,0.32300451397895813,0.33140429854393005,0.33140429854393005,0.2466544508934021,0.284182071685791,0.284182071685791,0.21857775747776031,0.24997948110103607,0.24997948110103607,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_tau_hat__lstm_s1_H25_ep30_b256_u128_do0p1/metrics_test_H25.txt,jax,-0.04888790845870972,1.107311536602167,None|jax,-0.1990361213684082,1.3655720287375983,0.024669885635375977,0.966405895404491,-0.022811204195022583,1.0514443794365507,-0.008399784564971924,1.0260051615424766,-0.037527620792388916,1.1521465380270288,-0.03140172362327576,1.1436638566779642
delan_UR3_Load0_combined_26,A,,jax_struct_s1_ep150,s1_H50_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_tau_hat__lstm_s1_H50_ep30_b256_u128_do0p1,test,50,0.20991700887680054,0.45816701650619507,0.2729637026786804,0.5224592685699463,0.2729637026786804,0.5224592685699463,0.5464459657669067,0.7703107595443726,0.7703107595443726,0.7425525188446045,0.7650114297866821,0.7650114297866821,0.44444507360458374,0.4369504153728485,0.4369504451751709,0.32051190733909607,0.318450391292572,0.318450391292572,0.24760524928569794,0.2932238280773163,0.2932238280773163,0.2189653515815735,0.2843320965766907,0.2843320965766907,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_tau_hat__lstm_s1_H50_ep30_b256_u128_do0p1/metrics_test_H50.txt,jax,-0.06429225206375122,1.140324924639969,None|jax,-0.22386479377746582,1.4096741632327434,-0.022458910942077637,1.030245552162456,0.007494628429412842,0.9831371099051023,0.002061516046524048,0.9935680516095678,-0.04561857879161835,1.1842391424382994,-0.06536674499511719,1.2985255179551338
delan_UR3_Load0_combined_26,A,,jax_struct_s1_ep150,s2_H25_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_tau_hat__lstm_s2_H25_ep30_b256_u128_do0p1,test,25,0.7658742070198059,0.8751423954963684,0.7730196714401245,0.8792153596878052,0.7730196714401245,0.8792153596878052,0.9304852485656738,0.8924249410629272,0.8924249410629272,1.2932624816894531,1.2280640602111816,1.228063941001892,0.7454973459243774,0.6862746477127075,0.6862746477127075,0.5588555932044983,0.5743246674537659,0.5743246674537659,0.856838047504425,1.0220218896865845,1.0220218896865845,0.6742815971374512,0.6987137794494629,0.6987137794494629,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_tau_hat__lstm_s2_H25_ep30_b256_u128_do0p1/metrics_test_H25.txt,jax,-0.004072964191436768,1.0046540588279085,None|jax,0.03806030750274658,0.9590962806112017,0.06519854068756104,0.9495859954103139,0.05922269821166992,0.9205594781316936,-0.015469074249267578,1.0276799130891172,-0.16518384218215942,1.192783038362108,-0.02443218231201172,1.036234389928087
delan_UR3_Load0_combined_26,A,,jax_struct_s1_ep150,s2_H50_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_tau_hat__lstm_s2_H50_ep30_b256_u128_do0p1,test,50,0.7296331524848938,0.8541856408119202,0.7025704383850098,0.838194727897644,0.7025704383850098,0.838194727897644,0.9418366551399231,0.930717945098877,0.930717945098877,1.2307300567626953,1.0665277242660522,1.0665277242660522,0.7333742380142212,0.7716667056083679,0.7716667056083679,0.5619308352470398,0.5642951130867004,0.5642951130867004,0.8404520153999329,0.9369170069694519,0.9369170069694519,0.6450431942939758,0.6480675339698792,0.6480675339698792,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s1_ep150__feat_tau_hat__lstm_s2_H50_ep30_b256_u128_do0p1/metrics_test_H50.txt,jax,0.015990912914276123,0.9812793470760333,None|jax,0.011118710041046143,0.9881946513969619,0.16420233249664307,0.8665813582804991,-0.03829246759414673,1.0522140888093265,-0.0023642778396606445,1.0042074178730933,-0.09646499156951904,1.1147775123409225,-0.0030243396759033203,1.0046885847376679
delan_UR3_Load0_combined_26,A,full,jax_struct_s2_ep150,s0_H25_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_full__lstm_s0_H25_ep30_b256_u128_do0p1,test,25,0.813245415687561,0.9018012285232544,0.719569206237793,0.8482742309570312,0.719569206237793,0.8482742309570312,0.6178751587867737,0.5930860042572021,0.5930860042572021,0.9239083528518677,0.9058532118797302,0.905853271484375,0.9379305243492126,0.8567070364952087,0.8567070364952087,0.5756133198738098,0.5247103571891785,0.5247102975845337,1.2641762495040894,1.1797869205474854,1.179787039756775,0.9137341976165771,0.8625141978263855,0.8625141978263855,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_full__lstm_s0_H25_ep30_b256_u128_do0p1/metrics_test_H25.txt,jax,0.053526997566223145,0.940644350580586,full|jax,0.024789154529571533,0.959879994887242,0.018055081367492676,0.9804579303653211,0.0812234878540039,0.9134013812906225,0.05090302228927612,0.9115673308247358,0.08438920974731445,0.9332456927739161,0.05121999979019165,0.9439443112408443
delan_UR3_Load0_combined_26,A,full,jax_struct_s2_ep150,s0_H50_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_full__lstm_s0_H50_ep30_b256_u128_do0p1,test,50,0.8067895174026489,0.8982146382331848,0.7126850485801697,0.8442067503929138,0.7126850485801697,0.8442067503929138,0.6289413571357727,0.6878708004951477,0.6878708004951477,0.8959941864013672,0.775532066822052,0.775532066822052,0.9443197846412659,0.9348357319831848,0.9348357319831848,0.5721461176872253,0.5093437433242798,0.5093437433242798,1.2636276483535767,1.193342685699463,1.193342685699463,0.9091294407844543,0.8025463223457336,0.8025463223457336,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_full__lstm_s0_H50_ep30_b256_u128_do0p1/metrics_test_H50.txt,jax,0.054007887840270996,0.9398719576130421,full|jax,-0.058929443359375,1.0936962447941765,0.12046211957931519,0.8655547977792868,0.009484052658081055,0.9899567362536157,0.06280237436294556,0.8902336790874151,0.07028496265411377,0.9443784229114562,0.1065831184387207,0.8827635387687434
delan_UR3_Load0_combined_26,A,full,jax_struct_s2_ep150,s1_H25_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_full__lstm_s1_H25_ep30_b256_u128_do0p1,test,25,0.17790120840072632,0.42178335785865784,0.16613291203975677,0.40759405493736267,0.16613291203975677,0.40759405493736267,0.436099112033844,0.4363226294517517,0.4363226294517517,0.706845760345459,0.6518700122833252,0.6518700122833252,0.413783997297287,0.4299022853374481,0.4299022853374481,0.33025169372558594,0.3156856894493103,0.3156856894493103,0.24669863283634186,0.24570977687835693,0.24570977687835693,0.19091688096523285,0.191412091255188,0.191412091255188,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_full__lstm_s1_H25_ep30_b256_u128_do0p1/metrics_test_H25.txt,jax,0.014189302921295166,0.9663587890396328,full|jax,-0.00022351741790771484,1.0005125381174598,0.05497574806213379,0.9222238412588549,-0.016118288040161133,1.0389533866593221,0.014566004276275635,0.9558942329350205,0.0009888559579849243,0.9959916439478571,-0.0004952102899551392,1.0025938528193603
delan_UR3_Load0_combined_26,A,full,jax_struct_s2_ep150,s1_H50_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_full__lstm_s1_H50_ep30_b256_u128_do0p1,test,50,0.17917616665363312,0.4232920706272125,0.1332576870918274,0.3650447726249695,0.1332576870918274,0.3650447726249695,0.43262606859207153,0.33030959963798523,0.33030956983566284,0.7145574688911438,0.5646842122077942,0.5646842122077942,0.4135247468948364,0.4091188609600067,0.4091188609600067,0.32941311597824097,0.31751447916030884,0.31751447916030884,0.24861568212509155,0.2388102412223816,0.2388102412223816,0.18966561555862427,0.21528881788253784,0.21528881788253784,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_full__lstm_s1_H50_ep30_b256_u128_do0p1/metrics_test_H50.txt,jax,0.05824729800224304,0.8623945449393012,full|jax,0.10231649875640869,0.7634989979004613,0.1498732566833496,0.7902572386292118,0.004405885934829712,0.989345532600132,0.011898636817932129,0.9638792864012188,0.009805440902709961,0.9605598455459606,-0.025623202323913574,1.135096718761834
delan_UR3_Load0_combined_26,A,full,jax_struct_s2_ep150,s2_H25_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_full__lstm_s2_H25_ep30_b256_u128_do0p1,test,25,1.5748395919799805,1.254926085472107,1.4817628860473633,1.2172768115997314,1.4817628860473633,1.2172768115997314,2.2147932052612305,2.201890707015991,2.201890707015991,1.1166683435440063,0.9311248064041138,0.9311248064041138,1.0901472568511963,0.999321699142456,0.999321699142456,0.7749326229095459,0.8054261803627014,0.8054261207580566,0.6049928069114685,0.6121088862419128,0.6121088862419128,1.068557858467102,1.0738847255706787,1.0738847255706787,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_full__lstm_s2_H25_ep30_b256_u128_do0p1/metrics_test_H25.txt,jax,0.03764927387237549,0.9699988116366138,full|jax,0.012902498245239258,0.9941744004746856,0.18554353713989258,0.8338418580479975,0.09082555770874023,0.9166850559519063,-0.030493497848510742,1.0393498698429038,-0.007116079330444336,1.0117622544419536,-0.00532686710357666,1.0049850993667468
delan_UR3_Load0_combined_26,A,full,jax_struct_s2_ep150,s2_H50_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_full__lstm_s2_H50_ep30_b256_u128_do0p1,test,50,1.5317589044570923,1.237642526626587,1.2685350179672241,1.1262925863265991,1.2685350179672241,1.1262925863265991,2.1883397102355957,2.0137932300567627,2.0137932300567627,1.0896931886672974,0.815984308719635,0.815984308719635,1.0734115839004517,0.9514957666397095,0.9514957666397095,0.7657689452171326,0.7688245177268982,0.7688245177268982,0.618888795375824,0.5894589424133301,0.5894589424133301,1.0452978610992432,1.0227992534637451,1.0227992534637451,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_full__lstm_s2_H50_ep30_b256_u128_do0p1/metrics_test_H50.txt,jax,0.11134994029998779,0.9100306123097663,full|jax,0.174546480178833,0.9202379414117375,0.27370887994766235,0.7488202341776493,0.12191581726074219,0.8864221151613279,-0.003055572509765625,1.00399020165136,0.029429852962493896,0.9524472680998814,0.022498607635498047,0.9784763669067128
delan_UR3_Load0_combined_26,A,state,jax_struct_s2_ep150,s0_H25_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_state__lstm_s0_H25_ep30_b256_u128_do0p1,test,25,0.813245415687561,0.9018012285232544,0.849656343460083,0.921768069267273,0.849656343460083,0.921768069267273,0.6178751587867737,0.8856945037841797,0.8856944441795349,0.9239083528518677,0.9558557868003845,0.9558557868003845,0.9379305243492126,1.0464807748794556,1.0464807748794556,0.5756133198738098,0.42302435636520386,0.42302435636520386,1.2641762495040894,1.1995266675949097,1.1995266675949097,0.9137341976165771,0.8287866711616516,0.8287866711616516,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_state__lstm_s0_H25_ep30_b256_u128_do0p1/metrics_test_H25.txt,jax,-0.019966840744018555,1.02214106624884,state|jax,-0.26781928539276123,1.433452100451225,-0.031947433948516846,1.0345785746496428,-0.10855025053024292,1.115733785938528,0.15258896350860596,0.7349106453233959,0.06464958190917969,0.9488603096802836,0.08494752645492554,0.9070325629964313
delan_UR3_Load0_combined_26,A,state,jax_struct_s2_ep150,s0_H50_ep30_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_state__lstm_s0_H50_ep30_b256_u128_do0p1,test,50,0.8067895174026489,0.8982146382331848,0.8197330236434937,0.9053910970687866,0.8197330236434937,0.9053910970687866,0.6289413571357727,0.8737995624542236,0.8737995624542236,0.8959941864013672,0.9053968787193298,0.9053968191146851,0.9443197846412659,1.022236704826355,1.022236704826355,0.5721461176872253,0.5103018879890442,0.5103018283843994,1.2636276483535767,1.1937432289123535,1.1937432289123535,0.9091294407844543,0.7776446342468262,0.7776446342468262,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K25_tf0p2__delan_jax_struct_s2_ep150__feat_state__lstm_s0_H50_ep30_b256_u128_do0p1/metrics_test_H50.txt,jax,-0.007176458835601807,1.0079896925858591,state|jax,-0.24485820531845093,1.389318022324921,-0.009402632713317871,1.0104940778143687,-0.07791692018508911,1.0825111593046721,0.06184428930282593,0.8919082252050965,0.06988441944122314,0.9446954017409496,0.13148480653762817,0.855372842810838
